Dates,JO1_Comdty,Momentum,Basis,Basis_Momentum,Skewness,Inflation_Beta,Volatility,Open_Interest,Value,Return,Log Return
2011-12-30,169.0,0.132707774798927,0.0,0.132707774798927,0.256721464833127,-0.0072907223911232,0.35428856011174,-2584,0.0543666278486785,1.0324483775811208,0.03193304710300901
2012-01-31,210.0,0.218450826805918,-0.0314285714285714,0.218450826805918,0.43358097072347,-0.0072907223911232,0.306890255308576,366,-0.173699493183075,0.8694481830417228,-0.13989654093515727
2012-02-29,190.55,0.130525066745772,-0.0251902387824718,0.130525066745772,0.46067173124741,-0.007729698994804,0.328985268661593,-4182,-0.0730824534624504,1.0185758513931888,0.018405427542715343
2012-03-30,164.5,-0.085857182550709,-0.0182370820668692,-0.085857182550709,0.60848811891336,-0.0110085242234569,0.397661423833016,-1631,0.0271114112817476,0.8022559041240748,-0.22032763956262977
2012-04-30,140.85,-0.202209005947324,0.0070997515086972,-0.202209005947324,0.699154773295364,-0.0110085242234569,0.541988058052437,-268,0.182326487164793,0.9846221441124781,-0.015497321445294514
2012-05-31,112.05,-0.365335598980459,0.0156180276662203,-0.365335598980459,0.676668343309075,0.0050044564854028,1.17613109495104,5187,0.36822369321788,0.9022587268993839,-0.10285396313208003
2012-06-29,122.65,-0.327945205479452,-0.0073379535262944,-0.327945205479452,0.583110575173056,0.0084907998167625,0.9649760365797,-2831,0.256551254564134,1.0004551661356396,0.00045506257895651733
2012-07-31,109.9,-0.449812265331665,-0.0004549590536853,-0.449812265331665,0.879785431764732,0.0084907998167625,0.800471374677054,331,0.327492846825053,0.9533417402269861,-0.04778184545531497
2012-08-31,131.9,-0.339674593241552,-0.098180439727066,-0.339674593241552,0.634909112746481,0.0228202180093226,0.783848931937649,273,0.114726328482014,0.9977954144620811,-0.002207019214105356
2012-09-28,113.15,-0.328685849896173,0.0022094564737074,-0.328685849896173,0.641875511299898,0.019765425907392,1.05566540099879,122,0.235382387691828,1.1633802816901408,0.15132980348561698
2012-10-31,106.25,-0.291666666666667,0.0023529411764706,-0.291666666666667,0.610853104616851,0.019765425907392,2.66361420716686,-142,0.239138031837615,0.9471347861178369,-0.05431386633806436
2012-11-30,123.25,-0.329798803697662,0.0052738336713995,-0.329798803697662,0.594809386805078,0.0096140324361676,1.43753995534026,-722,0.0570699926011095,0.9889220281210056,-0.01113978957658641
2012-12-31,116.05,-0.313313609467456,0.0112020680741061,-0.313313609467456,0.557501730206458,0.0170399602498258,2.37904345497053,585,0.0942912910885441,0.9958402662229617,-0.004168409537179737
2013-01-31,119.7,-0.291715976331361,0.0041771094402673,-0.291715976331361,0.505990091009108,0.0164265749673655,4.98390623883735,-1868,0.0505909721149147,1.0559467918622847,0.054437797520579104
2013-02-28,127.15,-0.39452380952381,0.0051120723554856,-0.39452380952381,0.448011538240661,0.0209096728783009,4.6533241363425,-826,-0.0191559626576978,1.001482030381623,0.0014809332584431066
2013-03-29,135.15,-0.290737339281029,-0.0014798372179061,-0.290737339281029,0.217617374464732,0.0222688520723426,2.87215535062759,-628,-0.0954581744767869,1.0769230769230769,0.07410797215372183
2013-04-30,141.4,-0.140425531914894,-0.007072135785007,-0.140425531914894,0.0020404861892805,0.028216520930711,1.7396119495623,1422,-0.16375384872589,1.0009920634920635,0.0009915717222950275
2013-05-31,151.35,0.0745473908413201,-0.0009910802775024,0.0745473908413201,-0.240641353843877,0.0268491216128404,1.35941773767953,2480,-0.304157162934203,1.1196581196581197,0.11302338840339544
2013-06-28,129.9,0.159303882195448,-0.0092378752886837,0.159303882195448,-0.0456012468429029,0.0268491216128404,3.50720125337989,-3829,-0.17023173167449,0.9986120749479529,-0.0013888891121541826
2013-07-31,143.9,0.173257236037505,0.0013898540653229,0.173257236037505,-0.0540220751271549,0.0268491216128404,2.25580741126806,1192,-0.35456947122245,0.9676010192937751,-0.032935446822083186
2013-08-30,136.95,0.246132848043676,0.0029207740051113,0.246132848043676,-0.0752156929648153,0.0465890996018724,2.90381223178979,-3052,-0.358397597250179,0.9879608728367194,-0.012112184410449074
2013-09-30,131.3,0.160406539991162,0.0121858339680121,0.160406539991162,-0.13862893157004,0.0465890996018724,2.58755866083731,-1996,-0.34376584328319,1.1523692810457518,0.1418200673697797
2013-10-31,121.55,0.074237737516571,0.006993006993007,0.074237737516571,0.0075059438512983,0.0478937270310638,9.1332079269632,198,-0.306258985400948,0.9868840836582771,-0.013202689547686162
2013-11-29,139.7,0.314823529411764,0.0096635647816751,0.314823529411764,-0.176284086099464,0.020053860819684,5.24304717163663,-1913,-0.464260557561826,0.9802442528735632,-0.019953500745971808
2013-12-31,136.45,0.10709939148073,0.0201539025283988,0.10709939148073,-0.112130406714232,0.020053860819684,3.32034119682715,-6,-0.467756810588407,0.9944192535751658,-0.005596376970697714
2014-01-31,142.55,0.22834984920293,0.0056120659417746,0.22834984920293,-0.341222171757767,0.0203334674747658,11.9358657060484,1788,-0.536136744152972,1.0507666098807495,0.04952000242102326
2014-02-28,147.75,0.234335839598998,-0.0067681895093062,0.234335839598998,-0.353053327768128,0.0202520068954725,4.85247585068825,-439,-0.595378864627709,1.0051880674448768,0.005174655790017487
2014-03-31,155.0,0.146873843877174,-0.0051612903225807,0.146873843877174,-0.218984397038895,0.0205423299832747,5.95245537211315,1227,-0.651257765860922,1.0056039850560399,0.005588341150049954
2014-04-30,154.6,0.143914169441362,0.0388098318240622,0.143914169441362,-0.183452860882144,0.0199799587964626,5.20958039283021,3173,-0.627809769743224,0.9869969040247678,-0.013088376306596561
2014-05-30,159.4,0.127298444130127,0.0131744040150563,0.127298444130127,-0.149945594472625,0.0202626619761182,3.8573857793738,-1926,-0.607906155443088,0.9880749574105622,-0.011996716287631437
2014-06-30,140.8,0.0839107005388757,0.0422585227272727,0.0839107005388757,0.170170149740628,0.0202626619761182,15.2113642782732,-2347,-0.483829832810916,0.9703448275862068,-0.03010377830023116
2014-07-31,140.7,0.0831408775981519,0.0305614783226724,0.0831408775981519,0.207836534207785,0.0207772328232153,3.69682991619854,-1822,-0.37488730424477,0.9730089970009996,-0.027361950178039718
2014-08-29,148.55,0.0323141070187631,0.010097610232245,0.0323141070187631,0.203433401041035,0.0333070442298025,6.68665225715831,-1540,-0.367285443609854,0.9914383561643836,-0.008598505255231793
2014-09-30,144.75,0.0569550930996714,0.008635578583765,0.0569550930996714,0.173065980406339,0.036743161963441,7.32955533821139,131,-0.341371958154342,1.0813827871804107,0.0782405806765309
2014-10-31,133.65,0.0178979436405178,0.0389075944631498,0.0178979436405178,0.155901245351092,0.0433468461460294,4.65616524343831,1622,-0.196143657146935,0.9310689310689311,-0.0714219646296294
2014-11-28,148.85,0.224598930481284,0.0087336244541484,0.224598930481284,-0.0452800465503207,0.0433468461460294,21.7447769520174,-1069,-0.281023440949304,1.001788268955651,0.0017866719064077031
2014-12-31,140.05,0.002505368647101,-0.0017850767583006,0.002505368647101,-0.197971592253302,0.0433468461460294,75.4258518302597,-1663,-0.163781395709401,1.002865329512894,0.002861232281032195
2015-01-30,140.0,0.0260168559912055,-0.0028571428571428,0.0260168559912055,-0.275773292734692,0.0444568550948895,80.824531963914,172,-0.119687320183266,1.0313660751134957,0.030884210018426634
2015-02-27,121.55,-0.147316730971589,-0.0032908268202385,-0.147316730971589,-0.197406234627617,0.0444568550948895,0.953044580606057,2963,0.0434676073885551,1.0012004801920769,0.001199760191904095
2015-03-31,125.1,-0.153299492385787,-0.0011990407673859,-0.153299492385787,-0.187247111216407,0.0444568550948895,2.96290012504099,1330,0.060570365106223,1.0104076322636601,0.010353845730742044
2015-04-30,109.4,-0.294193548387097,0.0539305301645336,-0.294193548387097,0.0269454210564644,0.0472263083974733,1.45243055929615,-1086,0.234497775871801,0.98068669527897,-0.019502243231441122
2015-05-29,114.25,-0.260996119016818,0.0196936542669583,-0.260996119016818,-0.0535622196605643,0.0465564930955919,6.73928395587941,473,0.207233556701654,1.0518549747048904,0.050555248068003
2015-06-30,114.9,-0.279171894604768,0.032201914708442,-0.279171894604768,-0.0053304354474543,0.0529466013153942,4.06996410389495,-2485,0.219132034641409,0.9907815631262524,-0.009261189608037726
2015-07-31,123.6,-0.122159090909091,0.0093042071197411,-0.122159090909091,-0.233514342520328,0.0571690978297999,1.95097161677848,-262,0.192139260412682,0.8302983339790778,-0.1859702042450369
2015-08-31,129.6,-0.127566475934029,-0.0042438271604936,-0.127566475934029,-0.199521598083265,0.0531982230008732,0.908308101102124,401,0.164731628848944,0.9850676621558562,-0.015044947625256514
2015-09-30,105.55,-0.289464826657691,0.0151586925627665,-0.289464826657691,-0.299885004796592,0.0770573036747572,4.71187788555703,3415,0.369999638472789,1.0598130841121496,0.05809255683174557
2015-10-30,134.65,-0.0697754749568221,-0.006683995544003,-0.0697754749568221,0.482051687327729,0.0770022577421558,0.975009426780342,-3078,0.151973360255422,1.020458553791887,0.020252088814282625
2015-11-30,141.75,-0.0476990258649646,0.0,-0.0476990258649646,0.458307487343336,0.0770022577421558,0.716069032250929,2643,0.112425447242381,0.9678534393363291,-0.03267460881283982
2015-12-31,140.0,-0.0594558280147799,0.0332142857142859,-0.0594558280147799,0.508210310407366,0.0745521424027932,1.0903700885334,-1702,0.162716712135302,0.998868351565447,-0.001132289232126757
2016-01-29,132.4,-0.0546233488039987,0.0011329305135952,-0.0546233488039987,0.504413506324341,0.0641378423680111,1.07188857533946,-1526,0.242294346049015,1.1591627172195893,0.14769794899813005
2016-02-29,121.4,-0.0012340600575894,0.0428336079077429,-0.0012340600575894,0.525945293639724,0.0678822590046586,1.89335795452058,-1164,0.339888767519059,1.0030664395229982,0.0030617475865699698
2016-03-31,147.2,0.211024269847799,-0.0030570652173912,0.211024269847799,0.380117579381186,0.0793414702460637,1.37356065836616,2170,0.151871148647608,1.1860646165823279,0.17064078187582557
2016-04-29,124.55,-0.0043964828137487,0.0313127258129264,-0.0043964828137487,0.428100219842739,0.110149447047303,3.94847984756072,-1328,0.325931511489432,1.001312766655727,0.0013119057309607586
2016-05-31,152.55,0.335229759299782,-0.0013110455588333,0.335229759299782,0.192189916178966,0.110149447047303,1.51989823905295,2950,0.134564567713593,0.9875846501128669,-0.012493064247466445
2016-06-30,177.15,0.550547045951861,0.0002822466836014,0.550547045951861,0.0490712734836627,0.118066819993365,0.809552170823159,2108,-0.0062506328894033,0.998,-0.0020020026706730793
2016-07-29,174.65,0.520017406440383,0.0020040080160319,0.520017406440383,0.0740805993119681,0.123848235934845,0.833882463609058,1363,0.0097103124065036,1.103476371537208,0.09846553419470355
2016-08-31,182.1,0.473300970873787,0.0109829763866007,0.473300970873787,0.122208625018357,0.123848235934845,0.838422246610579,-3742,-0.0080796953204741,1.0091065714988925,0.009065356704672472
2016-09-30,205.0,0.58179012345679,-0.0090243902439024,0.58179012345679,0.0209096077263058,0.128183802094875,0.682815928734735,1940,-0.133134794785606,1.0037444418441375,0.0037374488728553704
2016-10-31,221.95,0.648347567768288,-0.0373958098670871,0.648347567768288,-0.0200493012732676,0.13528701713196,0.566610261784241,-937,-0.221464778018522,0.9039403124271392,-0.10099194684595128
2016-11-30,217.6,0.616041589305607,-0.0144761029411765,0.616041589305607,0.0903006178338457,0.141975185357218,0.612823626135288,231,-0.201671161720265,1.0219241681712665,0.02168728958756719
2016-12-30,198.1,0.39753086419753,-0.0214538112064614,0.39753086419753,0.22693277876481,0.143707231910353,0.735720225382473,-3221,-0.163663940313067,1.0197581834267178,0.019565524117597172
2017-01-31,172.9,0.305891238670695,-0.0193753614806246,0.305891238670695,0.116511817188636,0.143707231910353,0.955567192051995,-901,-0.089037720134862,0.9447530864197532,-0.05683166984096245
2017-02-28,164.8,0.244712990936556,-0.016990291262136,0.244712990936556,0.229075084826688,0.142433110901458,1.21759562661849,-1618,-0.0410569449209887,1.0258085592943482,0.025481139956886514
2017-03-31,157.0,0.293245469522241,-0.0251592356687897,0.293245469522241,0.214039534709508,0.148109123312443,1.62158502816141,590,-0.0330993595372105,0.8383328070729397,-0.17634011286260062
2017-04-28,158.1,0.0740489130434785,0.0015812776723591,0.0740489130434785,0.344729141444271,0.148109123312443,1.92827836737285,-715,-0.0390457337339983,1.0060263653483994,0.006008279433921812
2017-05-31,133.55,0.0722601364913691,-0.0059902658180457,0.0722601364913691,0.339590580373131,0.148109123312443,13.5917913027864,1906,0.0743486235179057,1.0022632968691059,0.0022607394707878366
2017-06-30,129.85,-0.148803670927565,0.0207932229495573,-0.148803670927565,0.254928262064964,0.130484453978735,91.3197053114357,-1555,0.0835908028182622,0.9909672563041024,-0.009073786263504045
2017-07-31,131.65,-0.246206699112511,0.0091150778579565,-0.246206699112511,0.0649586883192694,0.12969964281674,3.16588432185269,1113,0.0284272868083968,1.109118086696562,0.10356518303915195
2017-08-31,137.65,-0.211852275980533,-0.0279694878314566,-0.211852275980533,-0.0691620017721189,0.122088201068834,3.39957071302226,-1521,-0.0643354998447829,0.9996630727762802,-0.0003369839964493926
2017-09-29,148.35,-0.185337726523888,0.0003370407819347,-0.185337726523888,-0.0714095876216639,0.10920600156087,2.12724759771708,-1770,-0.172769439453959,1.036893203883495,0.03622893829645859
2017-10-31,156.25,-0.237804878048781,-0.0112,-0.237804878048781,-0.317435347543233,0.10920600156087,1.53771355159411,-558,-0.238991546945749,0.8542446941323346,-0.15753759914757073
2017-11-30,160.1,-0.278666366298716,0.0006246096189881,-0.278666366298716,-0.421791309234793,0.106119575526314,1.54074416030147,3000,-0.275472919240537,0.9937888198757764,-0.006230549750636086
2017-12-29,136.0,-0.375,0.0062499999999998,-0.375,-0.275596237696709,0.146367445615234,3.68746443689796,-683,-0.0826195543046476,0.9933199732798931,-0.0067024379594733275
2018-01-31,148.7,-0.249369005552751,0.0067249495628782,-0.249369005552751,-0.412827335618938,0.144142262518798,1.63273878457725,362,-0.158925567420818,0.9785689595575527,-0.021664019864235464
2018-02-28,143.4,-0.170618854829381,0.0087168758716875,-0.170618854829381,-0.562327605958463,0.135373150773394,1.15707414289258,-8,-0.111558982977193,0.9968209113387494,-0.0031841526991404534
2018-03-30,141.1,-0.14381067961165,0.0031892274982283,-0.14381067961165,-0.655927747785415,0.160917421206055,1.21074925186145,2695,-0.0804291316445071,1.042068079640334,0.041207276744246846
2018-04-30,154.95,-0.019924098671727,0.0048402710551791,-0.019924098671727,-0.704148592557685,0.160917421206055,1.03055869929479,83,-0.174062757019496,0.9972265023112481,-0.0027773509598080373
2018-05-31,161.8,0.0234029095509172,0.0027812113720642,0.0234029095509172,-0.817442883330841,0.160014712410871,0.758641745427433,3355,-0.202772678047997,1.050514499532273,0.04928004371339786
2018-06-29,159.55,0.194683639086484,0.0050141021623315,0.194683639086484,-0.902312577448117,0.167337330162266,0.779426174737514,-2430,-0.183199409872652,0.9937666963490651,-0.006252811797186821
2018-07-31,167.4,0.289179822872546,0.0062724014336916,0.289179822872546,-1.15092731528434,0.167337330162266,0.72252276641847,1377,-0.213943970136546,0.9592101003561024,-0.04164514534501632
2018-08-31,157.85,0.199012533232054,-0.0215394361735826,0.199012533232054,-0.87874423816045,0.163661044897825,0.941482277613194,-2732,-0.139364857412031,0.9962875464056699,-0.0037193618532022008
2018-09-28,147.6,0.072284780239738,0.0037262872628727,0.072284780239738,-0.567467902470181,0.163661044897825,1.27824314426796,1336,-0.0660753835292983,1.0421511627906979,0.04128700266627688
2018-10-31,135.7,-0.0852713178294577,0.0140014738393515,-0.0852713178294577,-0.29133322368882,0.163661044897825,1.99317428189747,3633,0.0379859377102269,0.8772663877266387,-0.13094458389917996
2018-11-30,143.95,-0.07872,-0.0038207711010765,-0.07872,-0.290619447166119,0.138918600101175,1.45622928321107,-305,-0.0112582636024922,0.9948330683624802,-0.005180326388556857
2018-12-31,125.15,-0.079779411764706,0.005193767479025,-0.079779411764706,-0.0616610275427401,0.144582726770576,9.12698037082678,-506,0.12979974163735,0.9966804979253111,-0.0033250238447719285
2019-01-31,120.1,-0.116911764705883,0.003330557868443,-0.116911764705883,0.0351882543519894,0.140827474602662,5.30877695639371,3902,0.170018121166815,1.0315430520034101,0.03105578993731137
2019-02-28,114.3,-0.231338264963013,0.026246719160105,-0.231338264963013,0.208499669043948,0.12524056326144,22.6964147342526,745,0.218613035709624,0.990909090909091,-0.009132483563272474
2019-03-29,119.9,-0.163877266387727,0.0091743119266054,-0.163877266387727,-0.0037518605264438,0.125718564562766,2.26176443783069,-2114,0.177555095235491,1.1468315301391037,0.13700294866647997
2019-04-30,94.8,-0.328136073706591,0.0237341772151898,-0.328136073706591,-0.43699689948708,0.124474570054603,2.53693437896407,1500,0.420240549964724,0.9739442946990118,-0.026401169275953207
2019-05-31,108.4,-0.300419490158116,0.0267527675276753,-0.300419490158116,-0.173664704027087,0.114756031958681,14.6472662872251,-512,0.29837766825373,1.0201826045170592,0.019981635309621784
2019-06-28,100.95,-0.376081582200247,0.0307082714214957,-0.376081582200247,0.0415931626494105,0.114756031958681,1.03008930463314,-1333,0.369580412500429,0.9745642958078191,-0.025764783957713075
2019-07-31,103.45,-0.351613914133501,0.02609956500725,-0.351613914133501,-0.0322762701555858,0.114756031958681,0.637329203593716,286,0.343806689414348,0.9898795180722891,-0.010172042176295156
2019-08-30,100.5,-0.399641577060932,0.0323383084577114,-0.399641577060932,0.098999471803046,0.114728254166472,0.594538085381057,-1637,0.361603460035505,0.9712755598831548,-0.02914506116453969
2019-09-30,99.75,-0.324186991869919,0.0295739348370927,-0.324186991869919,-0.0954269475549409,0.114728254166472,0.524948338910081,204,0.367088371761103,1.0278199291856347,0.0274399855277555
2019-10-31,95.85,-0.350609756097561,0.0312989045383412,-0.350609756097561,-0.0737375422159123,0.103561246274926,0.358067707959336,-331,0.371910800514665,0.9817913385826772,-0.018376479374408648
2019-11-29,98.6,-0.273397199705232,0.0304259634888437,-0.273397199705232,-0.300963124217055,0.0988763604081736,0.318261992360235,-126,0.321046149397052,0.974436090225564,-0.025896344303579365
2019-12-31,97.2,-0.324765543591525,0.0262345679012346,-0.324765543591525,-0.216480791191603,0.0988763604081736,0.360355693209112,-497,0.309840961114789,0.9643216080402011,-0.03633042171083811
2020-01-31,95.95,-0.233320015980823,0.0369984366857739,-0.233320015980823,-0.411292244660828,0.0990607852608969,0.352494209132709,2965,0.31274906732798,1.2548202188639916,0.22699231042101173
2020-02-28,101.85,-0.151956702747711,-0.057928325969563,-0.151956702747711,-0.570633236406588,0.0990607852608969,0.493316907615852,-2065,0.247009643329275,0.9983388704318936,-0.0016625107736135253
2020-03-31,120.2,0.0025020850708918,0.0016638935108153,0.0025020850708918,-0.177655419348507,0.0990607852608969,1.25434820137172,-4873,0.0551814762738912,1.1101123595505618,0.10446123502168225
2020-04-30,108.3,-0.0967472894078404,0.0272391505078486,-0.0967472894078404,-0.0284885435201682,0.0673739326294874,0.99038305854481,-2449,0.153297983122427,0.9919028340080972,-0.008130126083250176
2020-05-29,122.5,0.292194092827004,0.0081632653061225,0.292194092827004,0.489018835717618,0.0676813591557097,2.22297456036581,776,0.0082405358877529,0.969626168224299,-0.030844675351098527
2020-06-30,127.3,0.261020307082714,0.0086410054988217,0.261020307082714,0.589035494135158,0.0676813591557097,3.32411823692968,-1165,-0.0179661371436289,0.9779116465863453,-0.022335953942063187
2020-07-31,121.75,0.20604259534423,0.0225872689938398,0.20604259534423,0.700574940138139,0.0528941318405191,4.25765312246425,-174,0.0214989236764023,0.9957191780821918,-0.004290010869507931
2020-08-31,113.8,0.132338308457712,0.0263620386643233,0.132338308457712,0.657847587933064,0.0455366599144768,11.7967020477958,-1120,0.0889256732170562,0.9776440240756664,-0.022609658768128347
2020-09-30,113.7,0.13134328358209,0.022867194371152,0.13134328358209,0.727714207676751,0.0468870878649556,1.66410192865985,1682,0.0898047941527965,1.1281154350677745,0.12054848389288203
2020-10-30,117.95,0.182456140350878,-0.0305214073760068,0.182456140350878,0.606674260061033,0.0338700503477522,2.25383862693604,-223,0.0667839358285079,0.9728682170542635,-0.027506645789833587
2020-11-30,128.75,0.30578093306288,0.0019417475728156,0.30578093306288,0.319801484993637,0.0338700503477522,3.5761688479901,376,-0.0004590638709078,0.9820717131474104,-0.018090945649039073
2020-12-31,123.25,0.25,0.0182555780933062,0.25,0.442858598781221,0.0285076878551719,16.9733139455232,-408,0.0855175692464548,0.9723076923076922,-0.028082968742825478
2021-01-29,110.6,0.137860082304527,0.028481012658228,0.137860082304527,0.354870898424897,0.028520557619147,2.66937205799858,931,0.227474124664574,1.0174496644295303,0.01729916726281227
2021-02-26,106.75,0.112558624283481,0.0468384074941453,0.112558624283481,0.388320859647368,0.028520557619147,1.05491956595078,865,0.272015493486148,0.9727352682497801,-0.027643311668255982
2021-03-31,110.6,0.0859106529209626,0.0280289330922243,0.0859106529209626,0.450395899856017,0.028520557619147,1.77479522464524,-175,0.299032421872523,1.0870924519874945,0.08350665694871773
2021-04-30,109.55,-0.0886023294509151,0.0219078046554086,-0.0886023294509151,0.33583683344922,0.0168368440727464,1.65268942809911,1121,0.332639729698199,0.9749383730484799,-0.02538101711170893
2021-05-31,118.65,-0.0314285714285714,0.0257058575642646,-0.0314285714285714,0.0219723335292692,0.0226331459549906,1.47198789675427,40,0.32663905945228,1.1019082419813235,0.09704344227427648
2021-06-30,118.55,-0.0322448979591837,0.03880219316744,-0.0322448979591837,0.0224710715073533,0.0184975298780289,1.21201202098946,-2102,0.35349368951933,0.9797347089167281,-0.020473449151794623
2021-07-30,132.95,0.0443833464257657,0.0206844678450546,0.0443833464257657,0.223213779666307,0.0173181313572053,3.76304922904086,706,0.273383263424891,0.9886820007301936,-0.011382535230912413
2021-08-31,134.55,0.105133470225873,0.0178372352285394,0.105133470225873,0.0902712005624263,0.0173181313572053,2.3547591654589,435,0.256212733493338,0.9785819793205317,-0.021650715051897775
2021-09-30,132.5,0.164323374340949,0.0218867924528303,0.164323374340949,0.0693119024842097,0.0166896372898628,40.85939218129,-776,0.296394013053802,1.0182852498984152,0.018120085064957648
2021-10-29,120.35,0.0584872471416003,0.0224345658496052,0.0584872471416003,0.0482322591436288,0.0161390751621864,2.78151500743005,366,0.388111303205391,1.1169193934557062,0.11057435405943984
2021-11-30,122.9,0.0419669351420096,0.0195280716029291,0.0419669351420096,0.0939987182697009,0.0161144991930722,14.7957457481892,-540,0.391673669468615,1.0453733476241516,0.044374092064616184
2021-12-31,146.3,0.136310679611651,-0.0434039644565962,0.136310679611651,0.600137725027082,0.0296117027693146,1.83109302803458,-550,0.186898583951438,1.0232155232155231,0.02295014241010639
2022-01-31,147.65,0.33499095840868,-0.022688791059939,0.33499095840868,0.674282074530731,0.0289944737165825,0.86631638524269,2236,0.156807878772185,1.056710109193378,0.05516041117727554
2022-02-28,145.95,0.367213114754098,-0.0274066461116821,0.367213114754098,0.680246663179236,0.0257369754094502,0.780339601542649,-842,0.168388389661993,1.013,0.01291622526654623
2022-03-31,151.95,0.423419203747073,-0.0128331688055281,0.423419203747073,0.675673022154449,0.0241752575175662,0.680688243342345,1091,0.0969724841680136,0.9545454545454545,-0.04652001563489293
2022-04-29,182.4,0.649186256781194,-0.0109649122807017,0.649186256781194,0.597573058777245,0.0233345162311907,0.499945537019175,-1182,-0.10455877411055,1.0299070847851337,0.02946858922600055
2022-05-31,177.35,0.61889548151529,-0.0290386241894559,0.61889548151529,0.595761914549253,0.0233345162311907,0.307702006533289,640,-0.109753292883584,0.9635943368968506,-0.03708488528562019
2022-06-30,179.65,0.514117151285293,-0.0367381018647369,0.514117151285293,0.77365731602563,0.019158134592354,0.300880619711123,-944,-0.162938384929858,1.0314842578710646,0.03099879201772004
2022-07-29,172.0,0.450864614086884,-0.0305232558139535,0.450864614086884,0.767871907070096,0.0188502893287718,0.326849938422987,-1233,-0.144555389351668,0.9919072025896952,-0.008125721849460208
2022-08-31,198.55,0.493418578412938,-0.0664819944598338,0.493418578412938,0.726498476693943,0.0197301721804623,0.282291378105832,-390,-0.303543075766118,1.0410660864835464,0.040245271271572874
2022-09-30,191.4,0.422519509476032,-0.0394461859979102,0.422519509476032,0.75839211377479,0.0196953114988525,0.299995272897347,944,-0.279383933929792,0.9724017901541523,-0.027986195577083105
2022-10-31,206.35,0.714582467802244,-0.0254422098376544,0.714582467802244,0.660423795060699,0.0207859993693424,0.272314533356877,165,-0.363500079191804,1.0442342111991816,0.043283804529041854
2022-11-30,200.7,0.667636061487329,-0.0256601893373193,0.667636061487329,0.767986892701603,0.0209519791482447,0.276461817390094,73,-0.335737578795506,1.01077375122429,0.010716127876842603
2022-12-30,206.4,0.679414157851912,-0.0106589147286823,0.679414157851912,0.754547333891115,0.0213489511470163,0.267067997420351,-174,-0.340247242084391,1.0317721816898093,0.03127788851303986
2023-01-31,219.2,0.498291182501708,-0.0307937956204379,0.498291182501708,0.950215762095246,0.0213489511470163,0.245100012282405,1991,-0.380940269550533,1.0165615141955837,0.01642586794201627
2023-02-28,279.35,0.891974263460888,-0.0921782709862181,0.891974263460888,0.917015466057044,0.0223077356656985,0.236635379144449,-1786,-0.613393647432802,1.0453840186190846,0.04438429984396486
2023-03-31,269.5,0.846522781774581,-0.0434137291280148,0.846522781774581,0.893747369666029,0.0225355326637605,0.260388597388581,-1729,-0.566838780752378,1.0,0.0
2023-04-28,267.55,0.76077657124054,0.00373761913661,0.76077657124054,0.944623896933708,0.0225355326637605,0.288493234312002,-336,-0.55957685516064,1.050828523552411,0.049578923067245255
2023-05-31,282.2,0.547149122807018,-0.0483699503897944,0.547149122807018,1.30272042435989,0.0225355326637605,0.253986928225982,380,-0.627835502570969,1.1758586849852797,0.16199867642709972
2023-06-30,271.75,0.532280800676628,-0.062557497700092,0.532280800676628,1.28594337796383,0.0236438432831896,0.268451016268525,-1245,-0.587000823384296,1.0555833750625938,0.054093576245437654
2023-07-31,316.2,0.838372093023256,-0.0526565464895635,0.838372093023256,0.821503203306035,0.021624905957337,0.254773684513428,2126,-0.76790658926657,1.0519541673206718,0.05064954618076754
2023-08-31,328.15,0.907848837209303,-0.029254913911321,0.907848837209303,0.900964813283295,0.0218743974810344,0.231501181079781,-1373,-0.823203564568642,1.0437182930468516,0.042789618802325756
2023-09-29,349.75,0.761521027449005,-0.0418870621872766,0.761521027449005,1.15590051565367,0.0208354736404648,0.200430316693785,566,-0.899578466024456,1.0096429502215272,0.00959675371998874
2023-10-31,417.7,1.18234064785789,-0.081398132631075,1.18234064785789,0.80732561982816,0.0208354736404648,0.195280258115997,-46,-1.10247787458735,0.8067888487351575,-0.21469329459507402
2023-11-30,401.0,0.943300218076084,-0.0339152119700749,0.943300218076084,0.868205711114936,0.0215326301719225,0.205392718930257,43,-1.07148968885444,1.0244760838265876,0.024181344184792824
2023-12-29,320.2,0.595416043846537,-0.023891317926296,0.595416043846537,0.0562492249239942,0.0245480609759362,0.310454397421392,-1246,-0.898073730893621,1.0163794331291838,0.016246737242596367
2024-01-31,356.8,0.728682170542636,-0.0161154708520179,0.728682170542636,-0.0805865614660022,0.0208844837445741,0.236850922790925,-182,-1.03994766524494,1.0033505514449255,0.0033449508539915487
2024-02-29,355.85,0.623403284671533,0.006463397498946,0.623403284671533,0.0272685368557994,0.0193621264902771,0.228571504205157,353,-1.06493674726222,1.0108529288994017,0.010794458535940667
2024-03-29,363.25,0.300340075174512,-0.0107364074328974,0.300340075174512,-0.307060289157754,0.018514191359947,0.225193256993252,-595,-1.1484215541886,1.1690276440654654,0.15617232982835091
2024-04-30,382.25,0.428704914969164,-0.0489208633093525,0.428704914969164,-0.556944707938633,0.018514191359947,0.222744967647489,85,-1.21064423498693,1.0287058823529411,0.028301587377966626
2024-05-31,437.2,0.634087086525883,-0.0279048490393412,0.634087086525883,-0.648597562175476,0.012909384987799,0.206322964145933,3412,-1.38292191360401,,
